,ESR1,AURKA,ERBB2,Subtype
37,0.2865784687909383,0.3765796115586867,8.376717919288923,HER2+
38,0.5789711562468892,0.26370787578461297,7.313075804087471,LumA
39,0.8943634679265646,0.1365002505608116,7.336994741871649,LumA
40,0.5276685068664161,0.4595910224741265,8.316039202380093,LumB
41,0.02958062501135443,0.5455777239339096,8.579616433717087,HER2+
42,0.7839648660617261,0.39834043319135737,8.10399408290804,LumB
43,0.10634870608068793,0.40547147385506527,8.442547043242941,HER2+
44,0.4818629009452825,0.01773574873786081,6.7993037920649435,Normal Like
45,0.7442206971342745,0.38997132643943544,7.362055310797423,LumB
46,0.7534446639456495,0.26496321192122585,7.17887467463936,LumA
47,0.08337929050332794,0.30904744674342777,8.7477062452101,HER2+
48,0.831827562741324,0.23241081226440702,7.378463719299524,LumA
49,0.8120115921910271,0.15423055071338157,6.754278629333927,LumB
50,0.7140434967942507,0.16091521752166046,7.213871038982337,LumA
51,0.5410424446699758,0.1250763142361584,7.30221534664037,Normal
52,0.7407365545203402,0.6859661205426861,7.658601769878836,LumA
53,0.06731908041275758,0.5424992152895596,7.023456982364387,Basal
54,0.38017764422534983,0.279493983938673,7.146062512874292,LumA
55,0.5749833124358265,0.24705251429130365,6.803367642136661,Normal Like
56,0.89147365057572,0.19124653286145732,7.124103382548717,LumA
57,0.7989519310974856,0.34077629932131703,8.654170982242166,LumA
58,0.5741027890749627,0.06525413087447843,7.09755265803221,Normal
59,0.8529121999849563,0.30818247231700474,7.418340478121394,LumA
60,0.08268026143531468,0.45277668192058507,7.010461172695133,Basal
61,0.7385212685044469,0.3841745296521913,7.141428575920377,LumA
62,0.5582278654241314,0.4608883804226767,6.7716859599895995,LumB
63,0.8695896555455279,0.24051588812613797,7.364547832621729,LumA
64,0.684745361107329,0.3452381350470727,7.144541553442463,LumB
65,0.7693434563097827,0.39661333181038594,7.381295619318653,LumB
66,0.1066720753000132,0.33642831605894347,8.700735050302917,HER2+
67,0.4217054221343067,0.396559761531901,6.871737118099929,Basal
68,0.6983372263384361,0.3458014537037551,7.192231160426864,LumA
69,0.6529408211671609,0.3565783424307136,7.518107424078057,LumA
70,0.781273019229647,0.5291969194019002,6.939410652211097,LumB
71,0.5920902410404553,0.4060673272895126,6.879181750941647,LumA
72,0.7095071682672055,0.24873667210011516,6.95055880671426,LumA
73,0.7112914042959245,0.47458073422883457,7.289010580630591,LumB
74,0.6453861214035969,0.07405574875803352,7.350224363402863,LumA
75,0.18808855069949118,0.18714240129734797,6.951208724369631,HER2+
76,0.5250736020248004,0.14852829516908245,7.0149763733242265,Normal
77,0.607600451904733,0.4788692647284656,7.109079351187783,LumB
78,0.12145390645827926,0.5605367203423625,6.959739985762657,Basal
79,0.6390271865182132,0.5306564945178951,8.339364201810513,Basal
80,0.06043217311920567,0.4254502198857262,8.341643982367193,HER2+
81,0.6220121728939287,0.28827642362520733,7.303531190110519,LumA
82,0.6229483790889692,0.3158613675736179,7.08283392196958,LumB
83,0.421195682734878,0.20123767046861413,6.877050433204986,LumA
84,0.6235878686861474,0.2618550202612096,7.355802671165226,LumA
85,0.7127777959558553,0.26859548361131635,6.919720254601411,LumB
86,0.82908699603217,0.42696622481440877,7.012316661241857,LumB
87,0.7317518268006772,0.21521346249152995,7.29501947764829,LumA
88,0.6818711080531602,0.3229812492728764,7.204459249037726,LumA
89,0.18685155339056544,0.5824635721370782,8.702937995811993,HER2+
90,0.37107428493060496,0.1061810789159391,6.5668559012345264,Normal
91,0.20483243951345131,0.36792413582630534,8.641959175705646,HER2+
92,0.6464966140064387,0.17544223493673552,7.374923887218309,LumA
93,0.7836260150610287,0.23591673326502902,7.09176551515166,LumA
94,0.776271293266032,0.2883979700786939,7.0502508489840565,LumA
95,0.7624121786386419,0.6061421949938829,7.23100359152243,LumB
96,0.8523154254793082,0.2701793672067734,7.026878109733542,LumB
97,0.6432150111251237,0.30309603117077755,6.818096336461366,LumA
98,0.7138367442965076,0.24999891584545234,7.227233025277691,LumA
99,0.6681783290306704,0.25664793342423237,7.608815244451994,LumA
100,0.6977340172091273,0.2057975654769832,7.2448143307643535,LumA
101,0.8294409759648992,0.2720807927720829,6.6589848260219355,LumB
102,0.7004333917242899,0.10170903302964264,7.150866522456027,LumA
103,0.7764785182917654,0.8389436082873767,7.165378138047167,LumA
104,0.4386579812816918,0.15963871923607706,6.818548036564468,LumA
105,0.19134230549073633,0.6304489976306962,6.7252470483972075,Basal
106,0.6084097512079861,0.3494375426538704,7.1355519978506505,LumA
107,0.7280781105908132,0.30891395156776863,7.041589803369374,LumA
108,0.5847866800932402,0.129947869924491,7.513197781328981,LumA
109,0.1829563762269203,0.055180806638513526,6.386808166413769,Normal
110,0.04918838176175141,0.47662311562470633,6.8332812110082,Basal
111,0.5492615265760749,0.2740094231607012,6.892643496010915,LumB
112,0.41752731581481556,0.40068265692286326,6.801996863844433,LumB
113,0.7705247811154325,0.30990145000080455,7.371475680879473,LumA
114,0.6194761444431055,0.14036254731562012,7.15019047089876,LumA
115,0.43672825749910893,0.28598256097830665,6.743620838624193,LumB
116,0.71951355176162,0.4777592713092386,7.208569472521316,LumB
117,0.5231157749320147,0.45198271542446516,7.756320540487363,LumB
118,0.7268043840291325,0.29872809510772974,7.923916867893587,LumB
119,0.8125865565482716,0.5391732655193135,7.452951810618827,HER2+
120,0.7418318571143975,0.5112660020541561,7.57699756700253,LumB
121,0.5268900781228101,0.5247335800185564,7.2062479095227765,HER2+
122,0.6756881273278056,0.14059615753454038,7.276824569138193,LumA
123,0.04456414561378555,0.40555140483875124,6.97510863154599,Basal
124,0.6798048983323828,0.2538972725371629,7.190002277295091,HER2+
125,0.20888639312142548,0.3446136762078708,6.81372995459398,Basal
126,0.12084133878486047,0.7813863741724583,7.201262872717233,Basal
127,0.8285436402375942,0.2651602091550337,7.18496336743771,LumA
128,0.2789299804928053,0.3075544672175286,6.762988819987027,HER2+
129,0.5095338845580698,0.4477231917056663,8.75618785461194,LumB
130,0.1252111641140781,0.4261825448723328,6.966267277040257,Basal
131,0.7330350652579847,0.14806064423326354,6.917466706808352,Normal Like
132,0.09775904129136662,0.3016003334395321,8.491081134950157,HER2+
133,0.5609118614882327,0.23740980348814053,7.248317739773193,Normal Like
134,0.8800821654945241,0.15223555289002932,7.126547227384893,LumA
135,0.5934022671220112,0.3053687611364259,7.269559113991126,LumA
136,0.7637291421622469,0.5475881890111722,7.508192013333537,LumB
137,0.2556374624178459,0.016997066428082623,6.441012706025968,Normal
138,0.7879296002937937,0.22842718575689228,7.126051264830264,LumA
139,0.686619573798627,0.4928183957636954,8.177106729625606,HER2+
140,0.31496840583773544,0.08907511761076749,5.986097116167141,Normal
141,0.6787891312303678,0.2845725532963865,7.004469350196296,LumB
142,0.7102069286548182,0.35884673167081976,7.250909019710067,LumA
143,0.8194217163840894,0.5966587851241297,6.7545902074107005,LumB
144,0.6926488761415674,0.11869356697466975,7.187862988127587,Normal Like
145,0.05587272011517366,0.44556300726006304,8.85499043770664,HER2+
146,0.1285656021194824,0.12832354218449638,6.265784987351769,Basal
147,0.0729089052537489,0.5341409714488422,6.618233085704674,Basal
148,0.6926766806473147,0.2140614029811461,7.336167453788124,Normal Like
149,0.6925234823639654,0.11889410307709966,7.13304885137903,LumA
150,0.39015794423450373,0.08559806204828621,6.614955928145339,Normal
151,0.6899865571947134,0.21725588478858163,6.98734655657253,LumA
152,0.5394074021048563,0.2623366089136076,7.019644736651976,LumA
153,0.6679173392758081,0.16583119705646254,7.031467053607884,Normal Like
154,0.6368197864368301,0.04154000748903392,7.018713441218947,Normal
155,0.6895034595389462,0.2312734339741333,7.1130082068658735,LumA
156,0.556007100422966,0.2644390356288651,8.023111823478986,LumA
157,0.8482795039960341,0.31486806658454486,6.74899512928043,LumB
158,0.5294396107439989,0.2519657451737582,7.093219805396953,LumA
159,0.7502426708975699,0.43394107661747156,6.939029495273277,LumB
160,0.18007043160480218,0.5373686283266861,7.552282196512233,HER2+
161,0.7618557314506317,0.26198894381437765,7.013244048108369,LumA
162,0.7091588785223798,0.431968630542228,7.489561096189623,HER2+
163,0.5551014164139775,0.1888972021887915,7.065489576830264,Normal Like
164,0.8251873082064122,0.18331777234636817,7.349167658285649,LumA
165,0.098754501459745,0.5253373416301845,6.923214890485396,Basal
166,0.5136667548501815,0.11019182881943643,6.8322724198172935,Normal Like
167,0.7027069339941627,0.33657467097657895,6.744863398756956,LumA
168,0.6966041577759466,0.2969537523167989,6.799083031192946,LumA
169,0.623943123357043,0.2499690478106542,7.39067715268812,LumA
170,0.6527328616989033,0.08140960469828804,7.166741192428479,Normal Like
171,0.824673011342008,0.243936617493489,6.860898231996207,LumA
172,0.599907056901176,0.23276051655725025,6.9302580424357965,LumA
173,0.5963690450270792,0.30642568923347496,7.31357384829163,LumB
174,0.41854738429838245,0.04904763516519601,6.780883667718817,Normal
175,0.4956547107371751,0.08282705705319636,7.1197791924672265,Normal
176,0.7154925012815068,0.23402744082817942,6.923888241701012,LumA
177,0.5244375876268359,0.4345663947300601,8.378411459650854,HER2+
178,0.6882488677600079,0.5214511667634028,7.135201470312204,LumB
179,0.06368197869578797,0.42258074805361096,8.437679472380367,HER2+
180,0.5703030516142911,0.19405802657842883,7.775771291873302,LumA
181,0.6814119720177273,0.19814548335276516,6.853424938589673,LumA
182,0.4714984503860444,0.17210806779487423,6.9579428475045235,LumA
183,0.7534718672785681,0.10452861749857945,7.060820274153907,LumA
184,0.3364797314563428,0.15537664227624048,7.0276116989414845,Normal Like
185,0.6638516336890609,0.4210092928621574,8.362769011562355,LumB
186,0.837283706950991,0.4310039906047355,7.43378946899598,LumB
187,0.6253456246879405,0.2397094160394862,7.062310142420283,Normal Like
188,0.7777798517792868,0.26691023554973115,7.396751777686091,LumB
189,0.9440615360069715,0.4978998382073334,7.3502719464116035,LumB
190,0.13806968376327278,0.10001659978301661,6.889470967782313,Normal Like
191,0.6490388421644453,0.2893181587902598,6.460208777679251,LumB
192,0.6325939481787295,0.11403744453392246,7.071752966136259,LumA
193,0.5661538929724668,0.7118047734792244,8.524444549611554,HER2+
194,0.44724758331510905,0.15622454005926295,7.086155634124886,LumA
195,0.2930303802676311,0.24816054040924052,7.015589450294066,Basal
196,0.49972488708883067,0.33115196074723535,6.935846914280827,LumA
197,0.8950651451003104,0.35362639317802663,7.08941883850565,LumA
198,0.6760186333084637,0.29443319506514626,6.756092350065167,LumB
199,0.47271919046077093,0.08261302156311927,7.092293468250726,Normal
200,0.72576073877254,0.4650014340017422,6.885823016319871,LumB
201,0.5950506199959356,0.43304409981906794,6.801952022564296,HER2+
202,0.7179014875316687,0.18182697559867306,7.0894279164795835,LumA
203,0.5283119007278707,0.07285139380271867,6.4287910892462,Normal
204,0.8853807289189533,0.1695084669427931,7.129822500961116,LumA
205,0.6179493024447046,0.12198224242791741,7.021142796914624,Normal Like
206,0.9020783812286631,0.18368775987672872,7.219205719230286,LumA
207,0.027797345217038142,0.45314754349710695,6.612483218024356,Basal
208,0.7349593628731335,0.23498333089919704,7.261607869273537,LumA
209,0.22306836254387782,0.09115508921130146,5.9528366748160835,Normal
210,0.08751851857541032,0.36753074292908533,8.584101789599446,HER2+
211,0.5755398331804703,0.3160479393976904,8.287438510777214,LumA
212,0.8198447050948814,0.39422158655771006,7.109032626889683,LumB
213,0.7180832913558843,0.28956165448941745,7.40474642979025,LumA
214,0.8257123910161237,0.1873233956968835,6.826313093163184,LumA
215,0.02602838103734178,0.6176985351333204,6.672291629073079,Basal
216,0.7205154110010317,0.22790083568486216,6.85491896101858,LumB
217,0.7671112359582449,0.2876416264242979,6.876333101538506,LumA
218,0.6107943596476406,0.2452719724863102,6.9843159955429535,LumA
219,0.05171572456525459,0.6174451607472211,7.303144090214661,Basal
220,0.218320791037146,0.5796555536414707,6.43335061305536,Basal
221,0.06820658082046853,0.5594331302550742,6.641219448487487,Basal
222,0.7372731061242086,0.39392813454404657,7.343424433890424,LumB
223,0.5811035510593647,0.23968302309569842,7.126871492448863,LumA
224,0.7996402442385143,0.3764852245126424,7.514014799267261,LumA
225,0.06912394961010072,0.5132009798591212,7.224127272762313,Basal
226,0.19341613994820703,0.350418723620633,6.787746598287093,Basal
227,0.22005571207269956,0.39568195743975876,8.1821661444466,HER2+
228,0.10629547905956088,0.4001336514516586,6.940403481852573,Basal
229,0.7405783999202857,0.6009588729489447,7.126627205282916,HER2+
230,0.8554061471743556,0.23185534310079187,7.2371100593972,LumA
231,0.784212556351701,0.2619663802027462,7.344888171838697,LumA
232,0.6654262818346866,0.18188968778535033,6.994791700779807,LumA
233,0.8018677109323011,0.5860351692639658,7.792753530365953,LumB
234,0.5751264580914636,0.34549469218958806,8.04287114139956,Basal
235,0.38440838710258896,0.40872084684730803,8.52225778567148,LumB
236,0.6724473598711728,0.20113515805711255,7.129653510536866,LumA
237,0.5683199872070304,0.2716056033469861,7.17372608863957,LumA
238,0.7266906180822806,0.1663297138610007,7.04965879789311,LumA
239,0.07025866273376088,0.6707301013610453,7.770643466486729,Basal
240,0.5906282999914793,0.08631668424232121,7.064914653175336,Normal Like
241,0.7054726431244192,0.13927288361752757,7.12550120961085,LumA
242,0.32228992550393226,0.34633518985142864,7.293261185954679,LumA
243,0.5508178851533797,0.31300024135699284,7.693368187092446,HER2+
244,0.27995960985433493,0.10977567981111809,7.463481669086877,Normal
245,0.11740352074594451,0.497200715114979,6.9176088627138865,Basal
246,0.7075863060520394,0.3682447380073904,6.69293874961182,Normal Like
247,0.0466527177065162,0.5461577807943788,6.734853578236817,Basal
248,0.46096020397657306,0.36400167930796123,6.966385746207013,LumA
249,0.7528117577454481,0.263796368449043,7.169469631778362,LumA
250,0.5612299403003802,0.9297682779385904,8.427433856705447,LumB
251,0.5917109037269754,0.30401938122539296,7.003515224527189,LumB
252,0.33480333771566023,0.43854029892576574,7.626867080022173,HER2+
253,0.7618041423331333,0.4056296219447662,6.956543850055087,LumB
254,0.6277520618757508,0.15896142821268502,6.973836362073267,LumA
255,0.23553951678470456,0.3412186873824954,8.390191755559727,Basal
256,0.6473560209822417,0.363190964337506,7.320491957548377,LumA
257,0.06544547287608171,0.4025159772320806,6.928060969546394,Basal
258,0.633336628113583,0.33595455673524227,6.954979200900603,LumB
259,0.5285144582580128,0.42416343646188676,7.395073258522561,HER2+
260,0.5440083076506724,0.20944524610068366,7.337096817574726,LumA
261,0.7468236496064031,0.18367261713249688,7.050538594745324,LumA
262,0.7463959773191092,0.09418260686387012,7.274203854693436,LumA
263,0.6969494943816984,0.26496084764439704,7.1697374507414935,LumA
264,0.7374551995471529,0.35560537533033837,6.795018345678977,LumB
265,0.7130243929977379,0.18295754221617433,7.317462790923407,LumA
266,0.1166880775162272,0.5781991273615175,6.99620332117678,Basal
267,0.8598396687005717,0.4090798678757156,7.5359628226890605,LumB
268,0.5536023614276413,0.3429773903266341,8.39374058710643,LumB
269,0.7825484416798901,0.12326061922169088,7.032603312360856,LumA
270,0.36639784975087547,0.10101636962319695,7.2194959355103,Normal
271,0.6001309774730633,0.2896599369184871,6.79618587733751,LumA
272,0.13193822179577483,0.38910165581690953,6.640079840703627,Basal
273,0.016561214063893662,0.6942916742591507,6.64054601222815,Basal
274,0.4388975583095883,0.09590190633842306,7.172185551140093,LumA
275,0.4951705856983707,0.15562472012932566,7.2409786086501065,LumA
276,0.772909446325312,0.27453529262346943,7.024130676207856,LumA
277,0.7251490854197918,0.5119867878411377,7.068178866621864,LumB
278,0.698062086201758,0.4205602535956503,7.009274439512306,LumB
279,0.01764297313857867,0.12692645872281233,7.3950102542754665,Normal Like
280,0.5296292088930096,0.5038608221098655,7.131054277297973,LumB
281,0.34695173306058463,0.41236173217136557,7.1936124375277934,Basal
282,0.6019296714681084,0.6248195377324606,6.734151052142134,LumB
283,0.8064817884279601,0.477059273583126,7.842450693306794,LumB
284,0.7697055332227373,0.24058841837664918,6.84836988633192,LumA
285,0.5613751192967784,0.2306774243673972,7.295323947206697,LumA
286,0.737540869788499,0.588876633737839,7.6610653560878506,HER2+
287,0.7978331494651277,0.21432863260927745,6.841428812990849,LumA
288,0.6724175035610013,0.26605591939986667,6.928892121423306,LumA
289,0.5887888402496323,0.2509302825472324,6.9461641618972125,LumA
290,0.45788914382949664,0.051067774626528166,6.749236745661641,Normal Like
291,0.8755882020064196,0.21509141724297268,6.56613290626206,LumA
292,0.5918401066417542,0.2019919842692533,6.98816559208253,LumA
293,0.12786876720971174,0.27268374077296076,6.75997107552525,Basal
294,0.7634560122066021,0.2157601417009373,7.403499643515434,LumA
295,0.831022343356228,0.3093279697116329,6.760611089186931,LumB
296,0.8575342867976649,0.41173503728362465,7.157881980337,LumB
297,0.4760106827749575,0.09569222203856939,7.280603528427683,Normal
298,0.6537862738423124,0.20484676920110523,7.1631069733964425,LumA
299,0.7525209845948456,0.28859820544782927,7.102021741078327,LumA
300,0.12878640617692802,0.5381859109283472,6.298083810595958,Basal
301,0.4698882234072024,0.3635249441011536,7.258799964627876,Basal
302,0.8464093998943211,0.2005084388668758,7.15146852509005,LumA
303,0.5019584398917583,0.25755217413695625,6.616516790317244,Basal
304,0.09830307271653409,0.18834798760833282,7.183184319466506,Normal Like
305,0.6716892267192047,0.5096802493243391,8.50727903260283,LumB
306,0.7350595454436091,0.1988363820450909,7.170742310429723,LumA
307,0.6280377670523741,0.3066195298218447,6.25057642334571,LumA
308,0.666640294590542,0.23682247982427543,7.128017718910454,LumA
309,0.6491283272858723,0.5287129601777488,8.181776610751184,HER2+
310,0.6141448018471567,0.12981665193837696,7.092884730262583,LumA
311,0.8119580087728087,0.1775222630289966,7.222960520708567,LumA
312,0.13433938320393984,0.5248051626347485,7.38317946022945,HER2+
313,0.6733484458064161,0.25486084922566743,6.985908610305157,LumB
314,0.3408558249722798,0.05420948448831798,6.778297922004477,Normal
315,0.35596351680666904,0.06309965507247797,6.197485454029757,Normal
316,0.7060147230050626,0.22353401800470474,6.764623340938674,LumA
317,0.5390524667688956,0.4101376793291599,8.208971309594343,HER2+
318,0.7086530914420447,0.24776680446702964,7.26634824306485,LumA
319,0.7858584709962946,0.3261021904467196,7.32808447739701,LumB
320,0.603675641669886,0.134773071717783,7.21186525919108,Normal
321,0.7614115412462981,0.17749884958091147,7.005976535585447,LumB
322,0.6079056818789722,0.14020941569116818,7.079242959530197,LumA
323,0.06349260009192238,0.7013418413312409,6.837941168067893,Basal
324,0.026856333307112852,0.49116056345714076,7.044441247503603,Basal
325,0.8855880719420752,0.308071680771418,6.920883673028467,LumB
326,0.8451787687536902,0.10553156119730908,6.836340748788625,LumA
327,0.8230879341901794,0.24289888734388743,7.355844834612317,LumA
328,0.6261221700270382,0.3801841744933527,7.036221889436771,LumB
329,0.5195719760265939,0.20212983748316038,7.24371534675738,LumA
330,0.07051817897304316,0.4926960217841426,6.5203101084577595,Basal
331,0.8249012756007367,0.45449081592956475,7.31241266801235,LumA
332,0.5478683404950723,0.17054964603718586,7.285727765780564,LumA
333,0.680472667655886,0.30439961896882717,6.776437600648833,LumA
334,0.44763827431093556,0.31567840936334735,7.785938436940984,Normal Like
335,0.5118011329326496,0.45962646734901436,8.569974810773893,LumB
336,0.8314932673027243,0.24021690084673053,7.15656308071717,LumA
337,0.5925022152700538,0.1762062641153789,6.846550852087027,LumA
338,0.04694474522404719,0.4033952812379591,8.49288429330639,HER2+
339,0.8707320996123369,0.2911013586841401,7.206237568531854,LumB
340,0.4278106793103038,0.2494997389903214,8.15019749330763,HER2+
341,0.09685140525370046,0.6082903330961296,8.432764223493509,Basal
342,0.676468665810446,0.6148159337706458,6.631954333279587,LumB
343,0.5901723671753504,0.3974529613976753,7.00321923893068,LumB
344,0.04390845647454932,0.4453834745045936,6.8538122309502,Basal
345,0.05945389041049797,0.6590234131072422,6.732793681737604,Basal
346,0.7971208022712453,0.40771893182601227,7.216089893532728,Normal Like
347,0.6103121148394678,0.481412337903028,8.456353575628953,HER2+
348,0.45805849586054936,0.4897394571527492,6.328351106602437,LumB
349,0.8035492549845229,0.3714630376961735,7.179097445535949,LumA
350,0.11026685983006845,0.41781338148038427,7.189844376504424,HER2+
351,0.7430739372480953,0.4149377582432567,7.1043205088442845,LumB
352,0.5916014379124475,0.20710170796296481,6.975083829148126,LumA
353,0.6669581029972249,0.3572582641548773,7.415719917662417,LumB
354,0.26915970985169924,0.27511708643337734,7.272337068337684,Normal Like
355,0.5238835300146295,0.18769180391424645,8.708777526438576,LumA
356,0.517478863473602,0.05305372163941059,6.899211344031244,Normal
357,0.3730163058952682,0.07564229110834056,6.92078794213604,Normal
358,0.2305432314646911,0.26711079103346164,7.070967439272451,Normal Like
359,0.45471309730666903,0.27400063642850125,7.276919619749194,LumB
360,0.4794185676258466,0.33380138463237236,8.232879147585622,LumA
361,0.7140185255256656,0.018895761943428548,6.948639750917653,Normal
362,0.3247169412893127,0.4006779281462282,8.501694532458457,HER2+
363,0.6535307515836101,0.03499927943807493,7.2186257666237,Normal
364,0.17962061424474082,0.24209297126103407,6.8315122486076705,Basal
365,0.07597585060126202,0.5309168459257144,6.761403464155514,Basal
366,0.6577008099060927,0.0723032565958629,6.82943785200716,Normal
367,0.843705619704972,0.20093455479218636,7.073658438858824,LumA
368,0.7958805163689553,0.29681465851014327,7.190206625574793,LumA
369,0.9075360129948509,0.3997155562446629,7.092583462525927,LumB
370,0.8002643402609895,0.23811104259794558,6.70259952010307,LumB
371,0.7776947954360535,0.5460237501512427,7.323981255009106,LumB
372,0.8564708132523879,0.3334031377481773,7.60898152876194,LumB
373,0.6059088702833083,0.13537993887037464,6.957521203543713,Normal Like
374,0.7975594061084657,0.2103063521972571,7.253262716052717,LumA
375,0.47842233958396024,0.21066457686574674,7.151253071678203,LumA
376,0.034247564801112455,0.48920346077420707,7.675207350558409,Basal
377,0.5788345878380657,0.3745084611428914,7.97960164622819,LumA
378,0.6426319210135163,0.06673627081250884,7.199033480538823,Normal Like
379,0.41662477757837896,0.055504026708178736,6.882209425476056,Normal
380,0.787858441743998,0.48236464947384744,7.078758558546124,LumB
381,0.7573071339096368,0.30188076839544903,6.872967123627624,LumB
382,0.6099774305892459,0.2058766173671115,6.977942018847098,Normal
383,0.7985103844645137,0.36836939655647,7.261337002844054,LumB
384,0.8929399139846742,0.4902854934004979,6.7728302582950874,LumB
385,0.3697952525989457,0.5282438639619259,6.768119721927107,HER2+
386,0.8007537642943614,0.12150971605648374,7.13383293080152,LumB
387,0.0768460000281109,0.30516386507144366,6.038869381694066,Basal
388,0.8630874138034769,0.2588806090959671,7.14047214910003,LumA
389,0.7854091455008048,0.23224768317681171,7.00544528828393,LumA
390,0.7818677319244668,0.31365026667101303,7.067122803434484,LumA
391,0.20850940296093945,0.25379286278970464,6.125157698394194,Basal
392,0.10392158214947851,0.5682221898066879,6.684961750919016,Basal
393,0.2882237544449658,0.28835913317649825,7.332133546050301,HER2+
394,0.7253871536837646,0.2448375238073668,6.83381402454674,LumB
395,0.9667273792092742,0.16628215014953782,6.936206181627353,LumA
396,0.6872217617728978,0.27618376531203137,6.87927249852872,LumB
397,0.3341041900622001,0.5365998000959127,7.202262577085929,Basal
398,0.687391663379193,0.2682120528045651,6.9465109342706866,LumB
399,0.6840944186011776,0.41232587867484294,7.574880272618576,LumB
400,0.10872093246340843,0.4965967931901145,8.062998253255929,HER2+
401,0.5982616426165436,0.20879341266443982,6.785275716028459,Normal Like
402,0.37605869617651433,0.37014402960331616,6.830200153571826,Normal Like
403,0.06310953213973336,0.3648509002288442,6.94116412011429,Basal
404,0.6172034022935964,0.1604853160008083,7.304720767271061,LumA
405,0.6072566567825792,0.2803059319784186,6.742029284980528,LumB
406,0.11184550208096448,0.3899724359874664,6.348883219093719,Basal
407,0.7310603024689891,0.5291334739995657,6.977350534680791,LumB
408,0.8932534330124358,0.34267048769404174,7.192929835215193,LumB
409,0.09525813170536168,0.4675482364139584,8.623425590713204,HER2+
410,0.10567591922270102,0.5346246183963947,6.515898336883834,Basal
411,0.048971903161077864,0.5399673888711953,6.59800087646196,Basal
412,0.26212622767834093,0.113215136397417,6.694963106685807,Normal
413,0.2256212496701588,0.4699102363235063,6.662855104221966,Basal
414,0.6546043728785396,0.20938651047318543,7.207433406276727,LumA
415,0.7711722942234185,0.7320591331119666,7.07497786607518,LumB
416,0.4674525370619801,0.23049947490887704,6.6480116369001365,Normal Like
417,0.6316539240043828,0.12981816091393872,7.0724879563479535,LumA
418,0.79663208677201,0.32858652600999,7.167039400189377,LumB
419,0.745565548344082,0.26339688746166684,6.659373685757566,LumA
420,0.6387087053064981,0.23939575248842593,7.0546613143300645,LumA
421,0.30032004198511153,0.08164440390658693,6.574019058513244,Normal
422,0.7703102632695887,0.3781767004319252,7.507578351281637,LumB
423,0.49304036542973284,0.268722513470788,6.8113804229723165,LumA
424,0.08528559706896173,0.4007687425967895,6.7594153177391805,HER2+
425,0.711434846019254,0.1738062366197408,7.165039875792769,LumA
426,0.6945213534301334,0.15242342675682927,7.272890099912097,LumA
427,0.6452329905454399,0.23786749813322683,7.378854048344277,HER2+
428,0.7679563683816909,0.44319403982166733,6.829736452398845,LumB
429,0.1257589449793113,0.3676495645244429,8.101281437185643,HER2+
430,0.5754797922720659,0.5326711231311106,7.688406595632664,HER2+
431,0.678100868166813,0.20022989383190143,7.128105413241909,Normal Like
432,0.49156779992714555,0.19978689938374342,6.982986451725343,LumA
